,Time,qo_sc[Sm3/d],qw_sc[Sm3/d],qg_sc[Sm3/d],qo_scnp[Sm3/d],qw_scnp[Sm3/d],qg_scnp[Sm3/d],Fo_lc[%],Fw_lc[%],Fg_lc[%],WLR[%],GVF[%],GLR[m3/m3],BSW[%],GOR[Sm3/Sm3],GOR1[Sm3/Sm3],mo_lc[kg/d],mw_lc[kg/d],mg_lc[kg/d],m_lc[kg/d],mo_sc[kg/d],mw_sc[kg/d],mg_sc[kg/d],Mu_o_lc[cP],Mu_l_lc[cP],Do_lc[g/cm3],Dw_lc[g/cm3],Dg_lc[g/cm3],Dm_lc[g/cm3],Dl_lc[g/cm3],bo[Sm3/m3],bw[Sm3/m3],bg[Sm3/m3],Z,Rst[Sm3/Sm3],Rwst[Sm3/Sm3],rgmp[Sm3/Sm3],N32[cps],N81[cps],N356[cps],NTotal[cps],DeadTime[s],SampleTime[s],DPV[mbar],PL[bara],TL[DegC],TAMB[DegC],Dyn_DP[mbar],OperatingPointLE[1/m],OperatingPointHE[1/m],OilPointLE[1/m],OilPointHE[1/m],WaterPointLE[1/m],WaterPointHE[1/m],GasPointLE[1/m],GasPointHE[1/m],qo_lc[m3/d],qw_lc[m3/d],qg_lc[m3/d]
10,0.007886435331230283,0.5151332978797196,0.09335770570362868,0.5779970774866385,0.5151332978797196,0.09335770570362868,0.5738134543953777,0.4815540680422332,0.17113204451350753,0.5221763085399441,0.10490610559433684,0.521018793273988,0.16335029011085353,0.10509657148137877,0.11790563684589575,0.1185332525401551,0.5136088709677419,0.09335523232107674,0.5738332058148432,0.5114226194341894,0.5151023464802795,0.09335477405317248,0.5780478140272091,0.7894221351616058,0.5518264840182644,0.8231292517006576,0.625,0.18734968734968704,0.45053945552628283,0.03122580645161261,0.8248502994011975,0.5,0.1871696737743754,0.7794466403162077,0.18618228997729477,0.17590740211489028,,0.6320914479254869,0.5512422360248447,0.5543130990415336,0.5714285714285714,0.5748909355307781,,0.5773809024486405,0.1743299193724125,0.3716537214388056,0.6772506119795634,0.5506073880244777,0.25354187802378747,0.41779995548839766,0.8421052631578898,0.8510638297872051,0.5000000000001421,0.5,0.13787164612037714,0.13785110444505064,0.5125086409314495,0.09337211614956246,0.6832083958020991
11,0.008675078864353312,0.5766954149228883,0.12890744263023987,0.6625097583922173,0.5766954149228883,0.12890744263023987,0.6577796120511762,0.5056655855358498,0.11519462594948317,0.5061983471074373,0.13804841964314976,0.47502472799208734,0.14021063316837964,0.13825247204509747,0.10294840942226283,0.10352065056072221,0.5751912737799835,0.128903615238342,0.6576948300360695,0.553935845493648,0.5766876001786794,0.12890457990542203,0.6625544842160878,0.6842964413973225,0.4783105022831046,0.7346938775510242,0.5,0.23112073112073123,0.4651235729519509,0.028000000000000063,0.7589820359281444,0.5,0.23090942227082192,0.7438735177865584,0.2296464482646773,0.25964561303229516,,0.657493649449619,0.5372670807453416,0.48562300319488816,0.5628571428571428,0.5603490063014992,,0.6679780889026834,0.22270647199825644,0.4551315888696178,0.6788757859239621,0.6532050379669269,0.3498442542301162,0.5245458059528413,0.8026315789473623,0.8085106382978675,0.5000000000001421,0.5,0.19479695431472094,0.1948459230978999,0.574152046115437,0.12892153937947495,0.7492253873063469
12,0.00946372239747634,0.5247867002705264,0.158430946323148,0.820245411053506,0.5247867002705264,0.158430946323148,0.8221213371853074,0.3736802153060521,0.2022565607234893,0.6254820936639109,0.16033531375385668,0.5702274975272021,0.19217681189512176,0.16056418075963402,0.15971209752498727,0.16016369400461924,0.523754135649297,0.1584268549674754,0.8226582140124604,0.5328540812197449,0.5247917597288279,0.15842761280193882,0.8203407740060759,0.5543584720861899,0.3910958904109587,0.6190476190476226,0.5,0.3104858104858107,0.358126332956969,0.030064516129032954,0.6601796407185647,0.5,0.3103699653726991,0.6727272727272686,0.3091144988647419,0.3735352957987997,,0.6867061812023709,0.639751552795031,0.5846645367412141,0.6371428571428571,0.6451769268056238,,0.7912070397369325,0.307038570494661,0.5389865017721137,0.6803993864968361,0.7837085862391626,0.3489775838248714,0.5036956343489007,0.710526315789449,0.702127659574448,0.5000000000001421,0.5,0.253353879622915,0.2533406053995091,0.5229063237335679,0.15844620127287196,0.8769115442278862
13,0.01025236593059937,0.33202501791948946,0.17261912407677296,0.6403707188181836,0.33202501791948946,0.17261912407677296,0.6463268675196038,0.28986267338347943,0.11143336968796148,0.722038567493113,0.1807004976801457,0.7321958456973305,0.39698469275934073,0.18094492191109876,0.34269001739008237,0.34324806140281544,0.33112334574028124,0.17261496015883118,0.6471745545961307,0.3898777557412838,0.33202170428567673,0.17261545027416939,0.6404173821159689,0.6150832517140062,0.4474885844748856,0.6802721088435256,0.375,0.22101972101972103,0.25117613850207,0.057548387096774435,0.7380239520958047,0.3333333333333333,0.22088572990705305,0.7636363636363674,0.21991566655854655,0.3068019434124033,,0.8395427603725656,0.7515527950310559,0.7188498402555911,0.7971428571428572,0.7731459040232684,,0.6129486867602278,0.21747657441708465,0.5501470477339567,0.6822277071842845,0.6101454915826866,0.24477321274719224,0.34209509083880946,0.6578947368421102,0.6595744680851104,0.3999999999999432,0.42857142857135605,0.26894488759970975,0.2688846468502867,0.3305606179194351,0.17263573985680195,0.741729135432284
14,0.011041009463722398,0.31853915697472773,0.09767062717683968,0.521028084152371,0.31853915697472773,0.09767062717683968,0.5243293437886917,0.2700158719205024,0.11088418959742881,0.7418732782369135,0.08992888277127782,0.728486646884274,0.32147512429202574,0.0901071989649755,0.2553882906778619,0.2560441201008159,0.31746277915632753,0.09766897723851732,0.5250300579298284,0.33327671564097056,0.31853535486244317,0.09766832171749312,0.5210672302205785,0.7326150832517142,0.5121004566210046,0.785714285714283,0.5,0.14766714766714772,0.22708882197967625,0.029806451612903663,0.8263473053892146,0.5,0.14762165117550555,0.8308300395256885,0.14661044437236456,0.205773078022292,,0.8611346316680779,0.7795031055900621,0.8003194888178914,0.8257142857142857,0.7930198739699478,,0.4606950817471835,0.13989976029636078,0.4784329990196818,0.683598947699871,0.46589601119548213,0.1556081222311155,0.28209813636949327,0.710526315789449,0.702127659574448,0.3999999999999432,0.42857142857135605,0.20794053662073936,0.20793564221434407,0.3168322488131216,0.09768297533810662,0.6496251874062969
15,0.011829652996845425,0.2121551943397535,0.1320070152903688,0.3860920391536722,0.2121551943397535,0.1320070152903688,0.3903012794056954,0.17961493340694223,0.1662308293681051,0.8242424242424229,0.12094095725007141,0.8180019782393664,0.4480395888846594,0.12115377506699933,0.36499850691211855,0.3657296414363622,0.21127998345740281,0.13200288091091658,0.3909716908951798,0.23461206056760903,0.21214888194024753,0.13200408491439589,0.38610487386078457,0.8638589618021543,0.6041095890410959,0.8911564625850404,0.5,0.09547859547859504,0.14649981181783964,0.03393548387096801,0.9071856287425055,0.5,0.09549845088390696,0.8727272727272721,0.09438858254946492,0.10431551871963433,,0.8903471634208298,0.8571428571428571,0.8162939297124601,0.8657142857142858,0.8424624333494879,,0.3685040559018194,0.08215297450424908,0.37451926702360316,0.685478055073082,0.3674387022515174,0.11941188765912325,0.20053648194351711,0.8157894736841736,0.8297872340425363,0.5000000000001421,0.42857142857135605,0.13524292965917326,0.13512407962912434,0.21071875410622773,0.13202118138424823,0.5334332833583209
16,0.012618296529968454,0.1963108973617887,0.16006916483462194,0.3190343695578197,0.1963108973617887,0.16006916483462194,0.3219975237309121,0.1708922779656338,0.19927805499522244,0.8282369146005512,0.1686901601659246,0.8192383778437174,0.44549030464523426,0.16890444506053043,0.3640323912241563,0.3648075453802987,0.1954352770885029,0.16006508724663418,0.32252158705869494,0.2087344447053299,0.19630422786872323,0.16006538911477008,0.31905956940958924,0.9758406790728041,0.6947488584474886,0.9795918367346739,0.625,0.06204906204906155,0.1427832141512984,0.057935483870967655,0.9670658682634734,0.6666666666666666,0.0621468926553668,0.8972332015810297,0.06130392474862149,0.023578165190054567,,0.8683319220999153,0.8618012422360248,0.7460063897763578,0.8457142857142858,0.8211342704798793,,0.320604987878432,0.04358247984310293,0.27957921725360085,0.686900082274431,0.31361426927121716,0.10014121629544283,0.14148832741797573,0.9342105263157563,0.9361702127659558,0.6000000000000568,0.5714285714286439,0.08139956490210289,0.08140169075538559,0.19482515325156108,0.16008353221957042,0.4756121939030486
17,0.013406940063091483,0.3395569839765081,0.17527011338092535,0.4201813559661309,0.3395569839765081,0.17527011338092535,0.41962443252166737,0.347746877372162,0.19494638496655697,0.6523415977961434,0.17901456522044468,0.6676557863501472,0.267063478331084,0.1792297384714906,0.20998085334363853,0.21069455787689578,0.3383284222497932,0.1752657030603962,0.41996393048420594,0.36245147947025824,0.3395498856977691,0.17526607196613178,0.4202086910579844,1.0,0.7168949771689497,0.9897959183673558,0.75,0.10582010582010572,0.3189844436080793,0.06696774193548422,0.9505988023952019,0.6666666666666666,0.10588664115181332,0.8458498023715402,0.10476808303600343,0.017862246356101747,,0.724809483488569,0.6832298136645962,0.6261980830670927,0.6685714285714286,0.647115850702856,,0.4155642610876696,0.08411418609718879,0.20993891863358732,0.6885252562188298,0.39551021422124333,0.15642381202428718,0.2127420318375092,1.0,1.0,0.6000000000000568,0.6428571428570341,0.07079405366207384,0.07076629397327482,0.33735338981598384,0.1752829156722355,0.5593703148425788
18,0.014195583596214511,0.5594117783070129,0.14534199540547887,0.5731128770742839,0.5594117783070129,0.14534199540547887,0.5667767230705737,0.5626526809743979,0.09412695808279205,0.45220385674931113,0.1514480479046402,0.4638971315529178,0.1364155448662491,0.15166329359578595,0.09632612552477647,0.09696059576187091,0.5578086228287841,0.14533814501347092,0.5665919772652749,0.5521873579353859,0.5594108836744882,0.1453387392399468,0.5731607449478272,0.8883447600391768,0.6257990867579907,0.8979591836734825,0.625,0.18133718133718085,0.5141607075649229,0.042064516129032774,0.865269461077843,0.6666666666666666,0.18133770730818258,0.7747035573122504,0.18001946156341217,0.10774507002000583,,0.6312447078746825,0.4953416149068323,0.4840255591054313,0.54,0.529810954920019,,0.5960036574419716,0.16278056221399,0.2629138074051731,0.6897949233628912,0.5730480362362643,0.28805575239736325,0.4276627894718348,0.9868421052631419,0.9787234042552934,0.6999999999999715,0.6428571428570341,0.1198332124728065,0.11971638941914392,0.556441707276664,0.14535700079554498,0.6787606196901551
19,0.01498422712933754,0.5799902887928045,0.10759676901415412,0.6805252517164762,0.5799902887928045,0.10759676901415412,0.6762071811803549,0.5311158650196675,0.14874769566350415,0.47589531680440716,0.12135342781296964,0.48194856577646067,0.14323286154272072,0.12154190925053135,0.10427901421068349,0.10485549437521409,0.5784868693134823,0.10759211484012086,0.6761667941851568,0.5848091400938189,0.579972147042594,0.10759481612169387,0.6805705983357548,0.7126999673522687,0.49817351598173487,0.7585034013605526,0.5,0.22823472823472796,0.49705181282147787,0.028774193548387932,0.7724550898203484,0.5,0.22817568798979393,0.7438735177865584,0.22705157314304225,0.23906830523006573,,0.6088060965283658,0.4984472049689441,0.5063897763578274,0.5257142857142857,0.5390208434318907,,0.6787994195069164,0.2183482240139462,0.42353517834250815,0.69121695056424,0.656931344865563,0.3652403990762313,0.5711658525728877,0.8684210526315592,0.8723404255319117,0.6000000000000568,0.6428571428570341,0.18672951414068176,0.18666484865012253,0.5773513331314735,0.10761087907716788,0.7688155922038981
20,0.015772870662460567,0.4903350366482461,0.14506731220512317,0.809636287206998,0.4903350366482461,0.14506731220512317,0.8128353281056542,0.3350907459802636,0.17012933239390404,0.6685950413223135,0.15337144355333324,0.6028684470820959,0.26322224913774206,0.15358682192034007,0.22614133394227892,0.22658095564278877,0.4893248552522746,0.14506339147235126,0.8132856049841513,0.4846457813990898,0.4903105867514518,0.14506399826238717,0.809615638621054,0.5396669931439764,0.3808219178082189,0.6054421768707385,0.5,0.31337181337181313,0.3136369338853343,0.029419354838710443,0.6526946107784458,0.5,0.3132859486057952,0.6719367588932801,0.31203373337658113,0.3851100314375538,,0.7451312447078747,0.6863354037267081,0.6405750798722045,0.7028571428571428,0.6984973339796419,,0.7789596423088861,0.31074308128132466,0.5548601161300053,0.6919279641649146,0.7809759611801628,0.3629462715329359,0.531808225275562,0.7236842105263072,0.7234042553191545,0.5000000000001421,0.5,0.2579767947788252,0.25797654758658306,0.4885711184364627,0.1450815433571997,0.8664667666166918
21,0.016561514195583597,0.2613702050914472,0.15183504186942667,0.5716516203935385,0.2613702050914472,0.15183504186942667,0.5789723483285184,0.2198882064729832,0.13817235954405507,0.7880165289256198,0.15690801578718205,0.7967359050445103,0.4446251629350221,0.1571297939192311,0.3789193556886648,0.37951717294131077,0.26052651985111663,0.15183105515267684,0.5799540933435348,0.3208374755836202,0.2613645321491447,0.151831695430002,0.5716814159292035,0.6673196212863208,0.4714611872146119,0.7278911564625822,0.5,0.17989417989417963,0.18539079161962113,0.036516129032258045,0.7829341317365183,0.5,0.17987971569163452,0.8023715415019795,0.1787220240025949,0.2592169191197483,,0.8742591024555462,0.8152173913043478,0.8146964856230032,0.8571428571428571,0.8952981095491962,,0.5319145366541117,0.17498365657005907,0.5257899102631778,0.6929944845659262,0.5289948080123877,0.19960439045031175,0.2931557554673134,0.6578947368421102,0.6595744680851104,0.3999999999999432,0.42857142857135605,0.2579767947788252,0.25797654758658306,0.2600334782534178,0.1518497911694511,0.6917541229385309
22,0.017350157728706624,0.23968762283521003,0.12155423264086161,0.44870588706287406,0.23968762283521003,0.12155423264086161,0.45346677672307056,0.19864743633979712,0.11087936376183538,0.8132231404958667,0.11041710558965499,0.8009396636993065,0.42987161297020454,0.11062193882265961,0.35182420207627035,0.3525129312994528,0.23878851323407774,0.12155081416219223,0.454229970488578,0.25504438660558615,0.23967995375358014,0.12155211504826068,0.4487386078457271,0.773424746980085,0.5406392694063927,0.8197278911564555,0.5,0.12794612794612745,0.15561096474720856,0.03109677419354868,0.8532934131736559,0.5,0.1279387643521047,0.847430830039526,0.12682452156989946,0.1730494426979136,,0.9182895850973751,0.8416149068322981,0.8434504792332268,0.8971428571428571,0.9331071255453226,,0.38930785427274794,0.11876225757245551,0.44902345222833884,0.6936547114808382,0.39832564610021276,0.09932552650227115,0.17940518443031012,0.7499999999999766,0.7446808510638233,0.3999999999999432,0.42857142857135605,0.17512690355329957,0.17507499318243755,0.23826690051931285,0.12156772076372316,0.5849075462268866
23,0.018138801261829655,0.15537931512867345,0.10497888002371367,0.23452168865224093,0.15537931512867345,0.10497888002371367,0.23679323153115972,0.15565523428334826,0.10434035653273366,0.8570247933884283,0.06660392994086829,0.8607814045499503,0.5175508414945035,0.06684225117826448,0.40987897205290796,0.4106928015034556,0.15459574028122416,0.10497414420559642,0.23715706634604874,0.16069100228302519,0.15537877394434663,0.10497696519820598,0.23452648263109233,0.9180541952334307,0.6417808219178077,0.9387755102040592,0.5,0.035594035594035324,0.10616610212018567,0.03561290322580625,0.9610778443113717,0.5,0.035538545653362556,0.9335968379446675,0.034706454751864846,0.05444412689339849,,0.9614733276883997,0.8959627329192547,0.8194888178913738,0.9371428571428572,0.9801260300533207,,0.2442684696625255,0.02157332752233607,0.3712012668727848,0.6943149383957501,0.2472031996555236,0.05369787869673164,0.13075868854763326,0.8684210526315592,0.8723404255319117,0.5000000000001421,0.5,0.0972625090645392,0.0972184346877553,0.15413136501008343,0.1049930389817025,0.3964017991004499
24,0.01892744479495268,0.1546509745890078,0.106666501988489,0.171387393158116,0.1546509745890078,0.106666501988489,0.17179116797358646,0.15571044096335654,0.18845853159474565,0.8449035812672171,0.06692229541506899,0.8456973293768527,0.48522914720097815,0.06717955826633397,0.37887544133921197,0.37969281028532287,0.15383969189412738,0.10666229703106124,0.17198600939993441,0.15486104519590554,0.15464303544682975,0.10666504083009118,0.17139083344340245,0.9967352269017306,0.6968036529680366,1.0,0.625,0.017797017797017246,0.12274181407602562,0.038064516129032354,1.0,0.6666666666666666,0.01786039730271533,0.9446640316205505,0.01719104768083005,0.0,,0.8920406435224386,0.8757763975155279,0.8019169329073482,0.8828571428571429,0.916141541444495,,0.20134385826573503,0.0,0.29982655908302547,0.695076738682187,0.19249273370154768,0.027131881745372198,0.08646964425858897,0.9736842105262838,0.9787234042552934,0.6000000000000568,0.5,0.024021029731689507,0.02399781838014705,0.15333154325607432,0.1066820803500398,0.33448275862068977
